num_pers,nombre,tipo,barrio,calle,num_calle,telefono,cp,email,email2,sitio_web,observaciones,fecha
215,CLUB ATL&EacuteTICO FLORENTINO AMEGHINO,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,AMEGHINO NUEVO,,S/N,(0297) 154009355/ 155205190,9000,cafacomodoro@gmail.com,,,,3/02/2016
165,CLUB ATL&EacuteTICO GERMINAL,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,RUTA 7 Y CABALLITO CRIOLLO,S/N,(280) 154584961/ 154598578,9103,karinagui_11@hotmail.com,,,,3/02/2016
216,CLUB ATL&EacuteTICO INDEPENDIENTE,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,SOBERANIA Y RIVADAVIA,206,(0280) 4424829 / 2804530950/ 2804689159,9100,chachatw@hotmail.com,diego_fer_rodriguez@hotmail.com,,01-feb,1/02/2016
2347,CLUB ATL&EacuteTICO RADA TILLY (CART),CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,DI SARLI,705,(0297) 400227/ 2974088613,9001,mperonrt@gmail.com,,www.cart.org.ar,2347,
787,CLUB ATL&EacuteTICO TALLERES JUNIOR DE COMODORO RIVADAVIA,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,J J PASO NUEVO,,S/N,(0297) 4283150/ 02974283150,9000,julionaduan@gmail.com,,,,3/02/2016
2576,CLUB ATL&EacuteTICO UNION SAN MART&IacuteN AZCUENAGA,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,PRESIDENTE ORTIZ. KM 5,JOS&Eacute INGENIEROS S/N,S/N,(02967) 4558075,9000,fernando_mateeff@yahoo.com.ar,,,PERSONER&IacuteA NUM.: 2576. PTE: ARMANDO &AacuteVILA,3/02/2016
600,CLUB CULTURAL Y DEPORTIVO ALUMNI,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,ROCA,FRAGATA H&EacuteRCULES,198,(0280) 44453588/ 4336171,9120,clubalumni@hotmail.com,maxirobelo@hotmail.com,alumnitricolor.blogspot.com.ar,600,
1158,CLUB DE BICICROSS PUERTO MADRYN,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,JHON MURRAY THOMAS,2727,(0280) 4883331 - 154664653,9120,grafer_pm@hotmail.com,,,1158,
297,CLUB DE BUCEO NEPTUNO,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,AV. ARMADA ARGENTINA,3048,(0297) 154573057/ 2974173224,9000,clubdebuceoneptuno@hotmail.com,,www.facebook.com/pages/Club-De-Buceo-Neptuno-Rada-Tilly/145142079184135,,
1249,CLUB DE EQUITACI&OacuteN PUERTO MADRYN,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,ZONA POLIDEPORTIVO SUR,S/N,(0280) 154204983/ 0280154405353/ 02804474737,9120,clubequitacionpmy@hotmail.com.ar,cepm@cepm.com.ar,www.facebook.com/clubequititacionpuertomadryn?fref=ts,1249,
868,CLUB DE PESCA DEPORTIVA EL GOLFO,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,AV. RAWSON,480,02804673847/ 02804673847,9120,clubdepescadeportivaelgolfo@gmail.com,gustavodendulk@gmail.com,,868,3/02/2016
158,CLUB DE PESCA N&AacuteUTICA Y CAZA SUBMARINA,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,YRIGOYEN,1239,(0280) 154669279 / 154696999,9100,clubdepescadeportivaelgolfo@gmail.com,,,01-feb,1/02/2016
2418,CLUB DEPORTIVO BARRACA CENTRAL,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,LUIS MARIA CAMPOS,466,(0280) 154420489/ 4458626/ 154635344,9120,contacto@barracacentral.com.ar,natalia_caifil@hotmail.com,,PERSONERIA JURIDICA NUM. 2418,3/02/2016
2861,CLUB DEPORTIVO ESTRELLA,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,FLORIDA,1040,(0297) 154014113  / 4474018,9000,,,,,2/02/2016
2499,CLUB DEPORTIVO HURAC&AacuteN,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,RIVADAVIA,269,"(02945) 15410144 
",9220,luchobascunan@gmail.com,,,2499,3/02/2016
3945,CLUB DEPORTIVO OBULGEN,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,JUAN B.JUSTO,678,(0280) 154721120,9120,,,www.facebook.com/DEPORTIVO-OBULGEN-152937361433798/?fref=ts,,
60,CLUB N&AacuteUTICO ATL&AacuteNTICO SUD,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,RAWSON,288,(0280) 4471602/ 154564554,9120,clubnauticoasud@gmail.com,,www.facebook.com/clubnauticoatlanticosud/?fref=ts,60,
653,CLUB N&AacuteUTICO Y DEPORTIVO RADA TILLY,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,AV.ARMADA ARGENTINA,2998,(0297)4453933/ 6253952,9001,nauticoradatilly@gmail.com.ar,,www.facebook.com/nautico.radatilly?fref=ts,653,
398,CLUB NAUTICO YPF,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,BALCARCE,1370,0297 4550173 ,9000, clubnauticoypfkm3@gmail.com,,,KM 3,2/02/2016
3992,CLUB SEMILLERO DE CAMPEONES,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,ROBERTO GOMEZ,280,2804220668/ 2804209662,9120,clubsemillerodecampeones@hotmail.com,,www.facebook.com/eltemplofutbol5?fref=ts,,
4,CLUB SOCIAL DEPORTIVO HURAC&AacuteN,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,CENTRO,SAN MARTIN,555,(0280) 4422877 ,9100,secretariahuracan@gmail.com,,,01-feb,1/02/2016
52,CLUB SOCIAL Y ATL&EacuteTICO GUILLERMO BROWN,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,PARRY MADRYN,AVDA. YRIGOYEN,258,0280 4472834,9120,brown2000web@gmail.com,,,52,3/02/2016
1188,CLUB SOCIAL Y DEPORTIVO ALIANZA FONTANA OESTE,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,ALBARRACIN,1550,0280-154562456,9120,,,,1188,1/02/2016
2108,CLUB SOCIAL Y DEPORTIVO BARRIO COMERCIO I,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,JUAN XXIII NORTE,1314,,9120,,,,PERSONERIA JURIDICA NUM. 2108,1/02/2016
75,CLUB SOCIAL Y DEPORTIVO CORONEL FONTANA,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,AVENIDA SAN MART&IacuteN Y LIBERTAD,S/N,02945480994/0294515412958,9203,c.coronelfontana@yahoo.com.ar,,,75,3/02/2016
2673,CLUB SOCIAL Y DEPORTIVO EL PEDREGOSO,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,LOTE 104 FRACCI&OacuteN 1,S/N,2944471145/ 294154301563,84311,gabyraton813@live.com,deporteelhoyo@gmail.com,,,3/02/2016
289,CLUB SOCIAL Y DEPORTIVO FERROCARRIL PATAG&OacuteNICO,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,COLONOS GALESES,AVDA. YRIGOYEN,599,(0280) 4452215/4471000,9120,info@clubferrocarrilpatagonico.com,,www.clubferrocarrilpatagonico.com,289,
2571,CLUB SOCIAL Y DEPORTIVO J.J. MORENO,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,JUJUY Y LORENZINI,1235,2804649611/ 2804689598,9120,jjmorenopuertomadryn@hotmail.es,davidgrilli@hotmail.com,,2571,1/02/2016
329,CLUB SOCIAL Y DEPORTIVO JULIO A. ROCA,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,AV. POLONIA Y LISANDRO DE LA TORRE,1450,0297 4473253/ 154132633,9000,,,,,2/02/2016
33,CLUB SOCIAL Y DEPORTIVO MADRYN,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,CENTRO,AVDA. ROCA,516,0280 4471641,9120,prensa@deportivomadryn.org.ar,,www.facebook.com/ClubSocialyDeportivoMadryn.Pagina.Oficial/,33,
296,"CLUB SOCIAL, CULTURAL Y DEPORTIVO MANUEL BELGRANO",CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,AVENIDA INDEPENDENCIA Y LOS CIPRESES,S/N,(02945) 687158/ 02945 681207,9217,gdelmar@hotmail.com.ar,,,296,3/02/2016
328,"CLUB SOCIAL, CULTURAL Y DEPORTIVO EL MAIT&EacuteN",CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,PADRE CARLOS,1060,02945 15681229 ,9210,ferroelmaiten@gmail.com,,,,3/02/2016
575,CLUB VIAL,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,PASAJE PUIG,350,0280 4481747,9103,,,,,1/02/2016
2651,COMODORO GYM CLUB,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,PASAJE HERNANDARIAS,159,02974473022/ 02974468277,9000,comodorogymclub@hotmail.com,,,,3/02/2016
4000,DEPORTES RECREATIVOS PUERTO MADRYN,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,SAN MARTIN,1648,(0280) 154209251/ 4453424,9120,,,,,1/02/2016
1312,EL MUNDO DEL AJEDREZ,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,SANTA CLARA,105,0297 4164360,9000,elmundodelajedrez@yahoo.com.ar,,,,3/02/2016
3400,ESCUELA MADRYNENSE DE VOLEY,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,AV JULIO A ROCA,1476,2804551832/ 2804344437,9120,esc.madrynense.voley@live.com.ar,,www.facebook.com/escuela.devoley?fref=ts,PERSONERIA JURIDICA NUM. 3400,
1400,FEDERACI&OacuteN CHUBUTENSE DE KARATE,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,VILLA ITALIA,MORENO,1452,(0280) 4433070 / (0280) 154698434 / (0280) 154527089,9100,,aeschubut@hotmail.com,,01-feb,1/02/2016
308,FEDERACI&OacuteN DE ATLETISMO DE CHUBUT,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,GENERAL MOSCONI,AV. DEL LIBERTADOR GENERAL SAN MART&IacuteN,525,02974050921/ 02974548273,9000,paulo_mantello@hotmail.com,,www.facebook.com/Federaci&oacuten-de-Atletismo-del-Chubut-970413399655137/?fref=ts,,
2112,FEDERACI&OacuteN DE GIMNASIA DEL CHUBUT,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,URQUIZA,835,(0280) 4443294 / (0280) 154624089,9100,fegich@hotmail.com,,,01-feb,1/02/2016
542,FEDERACI&OacuteN DE TENIS NORESTE DEL CHUBUT,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,CENTRO,BELGRANO,456,(0280) 4434691 / (0280) 4491354 / (0280) 4433997,9100,fetenech@yahoo.com.ar,,,01-feb,1/02/2016
3543,FUNDACI&OacuteN BUCEA HOY,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,FURNILLO,12,0280 154601647,9120,info@buceahoy.com.ar,,www.buceahoy.com.ar,PERSONERIA JURIDICA NUM. 3543,1/02/2016
3614,FUNDACI&OacuteN RAWSON PATAGONIA,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,BADEN POWELL,472,(0280) 154412228,9103,ams640@hotmail.com,,,,1/02/2016
271,HERMANDAD DEL ESCROFALO ,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,GALES Y ROCA,S/N,(0280) 4456780,9120,,,,PERSONER&IacuteA JUR&IacuteDICA NUM. 271,1/02/2016
208,JOCKEY CLUB DE COMODORO RIVADAVIA,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,YRIGOYEN,645,02974453528/ 2976232613,9000,jockey.clubcr@yahoo.com.ar,,,,3/02/2016
1808,LIGA DE FUTBOL DE VETERANOS,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,BELGRANO NORTE,34,(0280) 154777424/ 02804835733,9100,leopoldo0449@hotmail.com,,,,3/02/2016
194,LIGA DE FUTBOL VALLE DEL CHUBUT,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,BELGRANO NORTE,34,(0280) 4421016 / (0280) 154671240,9100,ligavalledelchubuq@yahoo.com,,,,3/02/2016
4145,LIGA RESIDENTES BOLIVIANOS,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,GRANADEROS,417,,9120,,,,,1/02/2016
2762,LIGA VETERANOS TEHUELCHE,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,1ERO. DE MARZO,585,0280 - 154555892 / 154552667,9120,ligaeltehuelche1@hotmail.com,,www.facebook.com/ligaeltehuelche/?fref=ts,PERSONERIA JURIDICA NUM. 2762,
406,PATORUZU RUGBY CLUB,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,URQUIZA,353,0280154626966/ 0280687732,9100,rosendolago@patoruzurc.com.ar,,www.patoruzurc.com.ar,01-feb,
492,PUERTO MADRYN RUGBY CLUB,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,AV. ROCA ,536,0280-154351224,9120,pmrc_secretaria@hotmail.com,,www.facebook.com/Puerto-Madryn-Rugby-Club-225106754287715/,492,
887,PUERTO MADRYN TENIS CLUB,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,PARRY MADRYN,LEWIS JONES,54,(0280) 4451604/ 4451269/ / 2804832766,9120,pmtc@pmtc.com,puertomadryntenisclub@gmail.com,,887,3/02/2016
3007,RADA TILLY GOLF CLUB,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,ARMADA ARGENTINA,1558,,9001,radatillygolfclub@gmail.com,,www.facebook.com/Rada-Tilly-Golf-Club-177802388945712/?fref=ts,3007,
3676,RUCA DE CHACHAU,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,"CIUDAD DE MZA 344 LOTE 1, 2 Y 3",S/N,,9120,,,www.facebook.com/rucade.chachau,,
107,TIRO FEDERAL GENERAL CONRADO VILLEGAS,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,AREA 12,DOCTOR MUSACCHIO,375,0280-4485759,9103,tsgrlconradovillegas@outlook.com,eljona_18@hotmail.com,,,1/02/2016
148,TIRO FEDERAL ARGENTINO TRELEW,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,CHACRA NUM. 4,S/N,(280) 4595267/ 2804631640,9100,tirofederal@hotmail.com,marianovisotto@hotmail.com,www.tirofederaltrelew.blogspot.com,01-feb,
83,TIRO Y PELOTA AUTO CLUB,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,GRECIA,646,0297 4462427/02974062215/ 2975931395,9000,rmurillas@yahoo.com.ar,,,,3/02/2016
440,TRELEW RUGBY CLUB,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,LOTE NUM. 53. CHACRA 78 NORTE. ZONA RURAL,S/N,,9100,limax@arnet.com.ar,,,01-feb,1/02/2016
2831,PE&NtildeA DEL XENTENARIO BOQUENSE VALLE DEL CHUBUT,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,ZAPIOLA ,947,(0280) 154506561/ 154695345,9100,,,,,1/02/2016
3982,CLUB DE AJEDREZ CAPABLANCA,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,,,(0280) 4257259,9100,,,,,1/02/2016
381,AEROCLUB RAWSON,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,AV. ANT&AacuteRTIDA S/N CAMINO A PLAYA UNI&OacuteN,S/N,(0280) 4483763,9103,,,,,2/02/2016
375,UNI&OacuteN DE RUGBY DEL VALLE DEL CHUBUT,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,,,(0280) 154575219,9100,danielpugliesi@yahoo.com.ar,,,,2/02/2016
704,"CLUB SOCIAL, CULTURAL Y DEPORTIVO BELGRANO",CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,ALSINA,363,,9000,,,,,2/02/2016
657,ASOCIACI&OacuteN DE BASQUETBOL DEL ESTE DEL CHUBUT,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,RIVADAVIA PISO 1 OFICINA 7,253,,9103,,,,,2/02/2016
532,CLUB SOCIAL Y DEPORTIVO R&IacuteO MAYO,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,PASAJE 12 DE OCTUBRE,490, (0297) 156244226/156247865,9030,clubriomayo1944@hotmail.com,,,,
3459,ASOCIACI&OacuteN DEPORTIVA JUNTO A VOS,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,GALES ,1320,,9100,,,,,2/02/2016
3490,ASOCIACI&OacuteN DE JUGADORES DE PADEL DE TRELEW,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,BARRIO COMERCIO CASA 125,,(0280) 154559038/ 154696389,9100,,,www.facebook.com/ajpt.padeltrelew/,,
3514,CLUB DEPORTIVO Y CULTURAL LAGO PUELO,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,BARRIO 25 VIVIENDAS CASA 18,S/N,(0294) 154652799/ 0294154319534/ 294154698500,84313,fabidenu@hotmail.com,,www.facebook.com/groups/101744283244221/?fref=ts,,
3504,CLUB REGATAS RAWSON,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,SAN MARTIN Y PASAJE POGGIO,,2804483030/ 2804411170,9103,clubregatasrawson@hotmail.com,,,,3/02/2016
3601,CLUB SOCIAL Y DEPORTIVO PORVENIR,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,MOURE,SABINO FREILE,1583,,9000,,,,,2/02/2016
155,AERO CLUB DE ESQUEL,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,RUTA NACIONAL NUM. 40 KM 1771,,02945-452793 / (011)1556073525,9200,martin_masso@hotmail.com,,www.facebook.com/aeroclubesquel/,2/02/2016,
1489,ASOCIACI&OacuteN CORDILLERANA DE KARTING,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,9 DE JULIO,1080,,9200,,,www.facebook.com/AVOChKarting/?fref=ts,17/05/2016,
0,ASOCIACI&OacuteN DE FUTBOL VETERANOS DEL OESTE,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,BARTOLOME MITRE,2281,(02945) 15552247/ (02945) 15506953,9200,mguti.esquel@hotmail.com,m.gutierrez@speedy.com.ar,www.facebook.com/veteranosesquel/?fref=ts,el numero no es valido,
0,CLUB ANDINO ESQUEL,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,JORGE NEWBERY,AV AMEGHINO,1348,02945 453248/0294445451644,9200,clubandinoesq@gmail.com,,www.facebook.com/Club-Andino-Esquel-245499578807194/?fref=ts,16/05/2016,
0,CLUB ESQUEL DE PESCADORES,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,25 DE MAYO,411,02945 450785,9200,clubesqueldepescadores@speedy.com.ar,,,17/05/2016,17/05/2016
34,CLUB S. D Y C GRAL SAN MART&IacuteN,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,AV FONTANA Y AV ALVEAR,S/N,,9200,,,,16/05/2016,16/05/2016
704,CLUB SOCIAL CULTURAL Y DEPORTIVO BELGRANO,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,BELGRANO,ALSINA,363,02945457389/ 0294515696325,9200,prensaclubbelgranoesquel@yahoo.com.ar,clubbelgranoesquel@gmail.com,www.facebook.com/ClubSocialCulturalYDeportivoBelgranoDeEsquel/,2/02/2016,
488,LIGA DE FUTBOL DEL OESTE DEL CHUBUT (LIFOCHU),CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,BELGRANO,828,02945454974/ 294515698539,9200,ligaadeloeste@gmail.com,,www.facebook.com/liga.deloeste.3,16/05/2016,
500,SLALOM CLUB ESQUEL,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,,S/N,02945 456359,9200,,,www.facebook.com/Slalom-Club-88593309776/,16/05/2016,
2368,CLUB DE TIRO LOS CAIQUENES,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,9 DE JULIO,1451,02945454790/ 0294515682412,9200,loscaiquenes@gmail.com,,,2/02/2016,2/02/2016
3951,CLUB DE AMIGOS DEL TEJO,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,O HIGGINS,2043,,9200,,,,2/02/2016,2/02/2016
3950,PE&NtildeA DEL CLUB BOCA JUNIORS ROBERTO MOUZO,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,RIVADAVIA,423,,9200,,,www.facebook.com/penadebocaroberto.mouzoesquel?fref=ts,17/05/2016,
3970,CLUB DE GOLF LAGUNA LA ZETA,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,PREDIO LAGUNA LA ZETA,,,9200,,,,2/02/2016,2/02/2016
4081,ASOCIACI&OacuteN ANDINA DE YOGA,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,9 DE JULIO,1257,,9200,,,,2/02/2016,2/02/2016
4070,ESQUEL SKI CLUB,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,9 DE JULIO,1086,2945 554620,9200,,,www.facebook.com/EsquelSkiClub/?fref=ts,17/05/2016,
208,JOCKEY CLUB,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,ANTARTIDA ARGENTINA,600,(0297) 4453528,9001,jockey.clubcr@yahoo.com.ar,,,,3/02/2016
3015,ASOCIACI&OacuteN IND&IacuteGENA MAPUCHE TEHUELCHE  GUEN CHEN PE&NtildeY MAPU ,COMUNIDAD ABORIGEN- DEFENSA DERECHOS PUEBLOS ORIGINARIOS,,PASAJE 1 DE MARZO,585,0280-154580401,9120,,,,PERSONERIA JURIDICA NUM. 3015,1/02/2016
0,CENTRO MAPUCHE TEHUELCHE PU FOTUM MAPU (HIJOS DE LA TIERRA),COMUNIDAD ABORIGEN- DEFENSA DERECHOS PUEBLOS ORIGINARIOS,,FONTANA,32,(0280) 4474598/ 154677723,9120,ananco@aluar.com.ar,caciquesakamata@gmail.com,,,1/02/2016
,COMUNIDAD MAPUCHE TEHUELCJE WILLI PU FOLIL KONA,COMUNIDAD ABORIGEN- DEFENSA DERECHOS PUEBLOS ORIGINARIOS,,GALLASTEGUI,713,(0280) 154656824,9120,,,,,1/02/2016
3536,WILLI PU FOLIL KONA (RAICES JOVENES GUERRERAS DEL SUR),COMUNIDAD ABORIGEN- DEFENSA DERECHOS PUEBLOS ORIGINARIOS,ROQUE GONZALEZ,GALLESTEGI,713,(0280) 154656824/ 154682013,9120,rosarayen@yahoo.com.ar,,,PERSONERIA JURIDICA NUM. 3536,1/02/2016
,ASOCIACI&OacuteN COOPERADORA DE LA BIBLIOTECA PEDAG&OacuteGICA NUM 2,COOPERADORA,CENTRO,RAWSON,209,(0280) 4421182 / 4422259,9100,bip2trelew@yahoo.com.ar,,,01-feb,1/02/2016
1693,ASOCIACI&OacuteN COOPERADORA DEL CENTRO GERI&AacuteTRICO HOGAR PEDRO DETTORI,COOPERADORA,,SOBERAN&IacuteA NACIONAL Y M&EacuteJICO,2002,(0280) 154661422,9100,andreanoemiantonia@yahoo.com.ar,,,01-feb,1/02/2016
655,ASOCIACI&OacuteN COOPERADORA ESTACI&OacuteN EXPRIMENTAL DEL INTA TRELEW,COOPERADORA,,25 DE MAYO,4870,(0280) 4446762,9100,eeachubut.coop@inta.gob.ar,,www.inta.gob.ar/chubut/sobre-911000,01-feb,
1682,ASOCIACI&OacuteN DE LECTORES DE LA BIBLIOTECA P&UacuteBLICA POPULAR MUNICIPALIDAD DE COMODORO RIVADAVIA,COOPERADORA,,MAXIMO ABASOLO Y DOCTOR SCOOCO,,(0297) 4473024,9000,bibliopp@comodoro.gov.ar,,,,3/02/2016
1541,COOPERADORA HOSPITAL MILITAR DE COMODORO RIVADAVIA,COOPERADORA,DON BOSCO,,S/N,(0297) 453-5051 / 5020,9000,,,,18/07/2016,1/07/2016
1778,COOPERADORA HOSPITAL RURAL DE GAN GAN,COOPERADORA,,25 DE MAYO,S/N,(0280) 490445,91211,,,,18/07/2016,1/07/2016
0,COOPERADORA HOSPITAL SANTA TERESITA,COOPERADORA,,J.A. ROCA,555,(0280) 4481260,9103,,,,18/07/2016,1/07/2016
0,COOPERADORA HOSPITAL ZONAL TRELEW,COOPERADORA,CENTRO,28 DE JULIO Y PELLEGRINI PISO 1,160,(0280) 4427560,9100,,,,18/07/2016,1/07/2016
667,COOPERADORA JUVENIL RUCA CUMELEN,COOPERADORA,,VACHINA,351,(0280) 4484654,9103,,,,,2/02/2016
1382,COOPERADORA POLICIAL DE TRELEW,COOPERADORA,,ALEM,487,(0280) 4421415,9100,,,,18/07/2016,1/07/2016
0,ASOCIACI&OacuteN PRO AYUDA POLICIAL DE ESQUEL,COOPERADORA,CENTRO,RIVADAVIA,663,(02945) 454740,9200,,,,16/05/2016,16/05/2016
639,COOPERADORA DEL HOSPITAL ZONAL DE ESQUEL,COOPERADORA,,25 DE MAYO,151,(02945) 455119,9200,,,www.facebook.com/cooperadorahze/?fref=ts,16/05/2016,
639,COOPERADORA HOSPITAL ZONAL DE ESQUEL,COOPERADORA,,25 DE MAYO,181,(02945) 450222,9200,,,,16/05/2016,
,COOPERADORA  ESCUELA DE NIVEL INICIAL NUM. 417,COOPERADORA,LAPRIDA,EL SALVADOR,,(0297)  4560465,9000,eni417heroesdeargentina@hotmail.com,,,1/02/2016,1/02/2016
,COOPERADORA  ESCUELA ESPECIAL SENSORIAL NUM. 525,COOPERADORA,,GOYCOECHEA,308,(0280) 4485433,9103,escuela525@hotmail.com,,,1/02/2016,1/02/2016
,COOPERADORA ANEXO ESCUELA NUM. 412,COOPERADORA,MANUEL BELGRANO,CACIQUE NAHUELQUIR,1240,(0280) 4426437,9100,jardin4122013@gmail.com,,,1/02/2016,1/02/2016
,COOPERADORA CENTRO DE EDUCACI&OacuteN F&IacuteSICA NUM. 26,COOPERADORA,LOS OLMOS,CENTENARIO   ,540,(0280) 4421880,9100,cef26trelew@hotmail.com,,,1/02/2016,1/02/2016
,COOPERADORA CENTRO DE ESTUDIOS COSMETOL&OacuteGICO MADRYN,COOPERADORA,CENTRO,25 DE MAYO,717,(0280) 4450059,9120,,,,,1/02/2016
,COOPERADORA CENTRO DE ESTUDIOS MADRYN,COOPERADORA,,MORENO,142,,9120,,,,,1/02/2016
,COOPERADORA CENTRO DE FORMACI&OacuteN PROFESIONAL NUM. 652,COOPERADORA,PUEYRREDON,JACHAL,,(0297)  4550726,9000,cfp652@yahoo.com.ar,,,1/02/2016,1/02/2016
,COOPERADORA COLEGIO NUM. 746,COOPERADORA,,,,(0297)  4444387,9000,colegio746@hotmail.com,,,1/02/2016,1/02/2016
,COOPERADORA COLEGIO NUM. 7718,COOPERADORA,ABEL AMAYA,R&IacuteO SENGUER,S/N,(0280) 447150,9100,,,,1/02/2016,1/02/2016
